Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,is_anomaly,revenue,cost,margin_pct,unit_price,discount_pct,order_year,order_month,order_quarter,ship_days,category_clean,sub_category_clean,region_clean,is_high_value_order,profit_tier
627,CA-2017-163020,2017-09-15,2017-09-19,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0.0,12.0904,False,35.56,23.4696,34.0,5.08,0.0,2017,2017-09,Q3 2017,4,Furniture,Furnishings,East,False,High
628,CA-2017-153787,2017-05-19,2017-05-23,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,97.16,2,0.0,28.1764,False,97.16,68.9836,29.000000000000004,48.58,0.0,2017,2017-05,Q2 2017,4,Office Supplies,Appliances,West,False,High
629,CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",15.24,5,0.2,5.1435,False,15.24,10.096499999999999,33.75,3.048,20.0,2017,2017-12,Q4 2017,4,Office Supplies,Binders,West,False,High
630,CA-2017-133431,2017-12-17,2017-12-21,Standard Class,LC-17140,Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",13.23,3,0.0,6.0858,False,13.23,7.1442000000000005,46.0,4.41,0.0,2017,2017-12,Q4 2017,4,Office Supplies,Paper,West,False,High
631,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units,243.384,3,0.2,-51.7191,False,243.384,295.1031,-21.25,81.128,20.0,2016,2016-12,Q4 2016,2,Office Supplies,Storage,West,True,Loss
632,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,0.2,29.95,False,119.8,89.85,25.0,23.96,20.0,2016,2016-12,Q4 2016,2,Technology,Accessories,West,False,High
633,US-2016-135720,2016-12-11,2016-12-13,Second Class,FM-14380,Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,300.768,4,0.2,30.0768,False,300.768,270.6912,10.0,75.192,20.0,2016,2016-12,Q4 2016,2,Technology,Phones,West,True,Medium
634,CA-2017-144694,2017-09-24,2017-09-26,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",17.88,3,0.2,2.4585,False,17.88,15.421499999999998,13.750000000000002,5.96,20.0,2017,2017-09,Q3 2017,2,Technology,Accessories,South,False,Medium
635,CA-2017-144694,2017-09-24,2017-09-26,Second Class,BD-11605,Brian Dahlen,Consumer,United States,Miami,Florida,33180,South,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.944,3,0.2,85.5297,False,235.944,150.41429999999997,36.25000000000001,78.648,20.0,2017,2017-09,Q3 2017,2,Office Supplies,Labels,South,True,High
636,CA-2015-168004,2015-10-04,2015-10-09,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.0,43.2234,False,392.94,349.71659999999997,11.0,130.98,0.0,2015,2015-10,Q4 2015,5,Furniture,Chairs,South,True,Medium
637,US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,18.882,3,0.7,-13.8468,False,18.882,32.7288,-73.33333333333333,6.2940000000000005,70.0,2016,2016-08,Q3 2016,6,Office Supplies,Binders,West,False,Loss
638,US-2016-123470,2016-08-15,2016-08-21,Standard Class,ME-17725,Max Engle,Consumer,United States,Aurora,Colorado,80013,West,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,122.328,3,0.2,12.2328,False,122.328,110.0952,10.0,40.776,20.0,2016,2016-08,Q3 2016,6,Office Supplies,Appliances,West,False,Medium
639,CA-2016-115917,2016-05-20,2016-05-25,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1049.2,5,0.0,272.792,False,1049.2,776.4080000000001,25.999999999999996,209.84,0.0,2016,2016-05,Q2 2016,5,Furniture,Furnishings,West,True,High
640,CA-2016-115917,2016-05-20,2016-05-25,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Vallejo,California,94591,West,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,15.424,4,0.2,5.0128,False,15.424,10.4112,32.5,3.856,20.0,2016,2016-05,Q2 2016,5,Office Supplies,Binders,West,False,High
641,CA-2016-147067,2016-12-18,2016-12-22,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288,False,18.84,12.8112,32.0,6.28,0.0,2016,2016-12,Q4 2016,4,Furniture,Furnishings,Central,False,High
642,CA-2017-167913,2017-07-30,2017-08-03,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,330.4,2,0.0,85.904,False,330.4,244.49599999999998,26.0,165.2,0.0,2017,2017-07,Q3 2017,4,Office Supplies,Storage,West,True,High
643,CA-2017-167913,2017-07-30,2017-08-03,Second Class,JL-15835,John Lee,Consumer,United States,Mission Viejo,California,92691,West,OFF-LA-10002787,Office Supplies,Labels,Avery 480,26.25,7,0.0,12.6,False,26.25,13.65,48.0,3.75,0.0,2017,2017-07,Q3 2017,4,Office Supplies,Labels,West,False,High
644,CA-2017-106103,2017-06-10,2017-06-15,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Rochester Hills,Michigan,48307,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,132.52,4,0.0,54.3332,False,132.52,78.1868,41.0,33.13,0.0,2017,2017-06,Q2 2017,5,Technology,Accessories,Central,False,High
645,US-2017-127719,2017-07-21,2017-07-25,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,6.48,1,0.0,3.1752,False,6.48,3.3048000000000006,48.99999999999999,6.48,0.0,2017,2017-07,Q3 2017,4,Office Supplies,Paper,East,False,High
646,CA-2017-126221,2017-12-30,2018-01-05,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Columbus,Indiana,47201,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",209.3,2,0.0,56.511,False,209.3,152.78900000000002,27.0,104.65,0.0,2017,2017-12,Q4 2017,6,Office Supplies,Appliances,Central,False,High
647,CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,31.56,5,0.2,9.8625,False,31.56,21.697499999999998,31.250000000000007,6.311999999999999,20.0,2016,2016-04,Q2 2016,7,Office Supplies,Fasteners,West,False,High
648,CA-2016-103947,2016-04-01,2016-04-08,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,Sierra Vista,Arizona,85635,West,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,30.144,2,0.2,3.0144,False,30.144,27.129599999999996,10.0,15.072,20.0,2016,2016-04,Q2 2016,7,Office Supplies,Appliances,West,False,Medium
649,CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,14.8,4,0.0,6.068,False,14.8,8.732000000000001,41.0,3.7,0.0,2016,2016-12,Q4 2016,5,Furniture,Furnishings,West,False,High
650,CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,3,0.2,22.6782,False,302.376,279.6978,7.500000000000001,100.79199999999999,20.0,2016,2016-12,Q4 2016,5,Technology,Phones,West,True,Low
651,CA-2016-160745,2016-12-11,2016-12-16,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Vancouver,Washington,98661,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,4,0.0,31.6,False,316.0,284.4,10.0,79.0,0.0,2016,2016-12,Q4 2016,5,Technology,Accessories,West,True,Medium
652,CA-2016-132661,2016-10-23,2016-10-29,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024,East,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",379.4,10,0.0,178.318,False,379.4,201.08199999999997,47.00000000000001,37.94,0.0,2016,2016-10,Q4 2016,6,Office Supplies,Paper,East,True,High
653,CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82,2,0.0,45.9754,False,97.82,51.84459999999999,47.0,48.91,0.0,2017,2017-06,Q2 2017,4,Office Supplies,Paper,East,False,High
654,CA-2017-140844,2017-06-19,2017-06-23,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,103.12,8,0.0,10.312,False,103.12,92.808,10.0,12.89,0.0,2017,2017-06,Q2 2017,4,Technology,Accessories,East,False,Medium
655,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,113.552,2,0.2,8.5164,False,113.552,105.0356,7.5,56.776,20.0,2016,2016-08,Q3 2016,6,Office Supplies,Appliances,East,False,Low
656,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.318,2,0.7,-2.6544,False,3.318,5.9724,-80.0,1.659,70.0,2016,2016-08,Q3 2016,6,Office Supplies,Binders,East,False,Loss
657,CA-2016-137239,2016-08-22,2016-08-28,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,134.288,2,0.2,45.3222,False,134.288,88.9658,33.75,67.144,20.0,2016,2016-08,Q3 2016,6,Office Supplies,Envelopes,East,False,High
658,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701.372,2,0.3,-50.098,False,701.372,751.4699999999999,-7.142857142857142,350.686,30.0,2016,2016-09,Q3 2016,0,Furniture,Chairs,Central,True,Loss
659,US-2016-156097,2016-09-19,2016-09-19,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2.308,2,0.8,-3.462,False,2.308,5.77,-150.00000000000003,1.154,80.0,2016,2016-09,Q3 2016,0,Office Supplies,Binders,Central,False,Loss
660,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2,124.929,False,999.432,874.503,12.5,142.776,20.0,2015,2015-08,Q3 2015,4,Office Supplies,Storage,Central,True,Medium
661,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.765,False,724.08,859.845,-18.749999999999996,51.720000000000006,20.0,2015,2015-08,Q3 2015,4,Office Supplies,Storage,Central,True,Loss
662,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,918.785,5,0.3,-118.1295,False,918.785,1036.9144999999999,-12.857142857142856,183.757,30.0,2015,2015-08,Q3 2015,4,Furniture,Tables,Central,True,Loss
663,CA-2015-146563,2015-08-24,2015-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,3,0.8,-4.2222,False,2.724,6.9462,-154.99999999999997,0.908,80.0,2015,2015-08,Q3 2015,4,Office Supplies,Binders,Central,False,Loss
664,CA-2016-123666,2016-03-26,2016-03-30,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10011,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",459.95,5,0.0,18.398,False,459.95,441.55199999999996,4.0,91.99,0.0,2016,2016-03,Q1 2016,4,Office Supplies,Storage,East,True,Low
665,CA-2016-143308,2016-11-04,2016-11-04,Same Day,RC-19825,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",10.74,3,0.0,5.2626,False,10.74,5.4774,49.0,3.58,0.0,2016,2016-11,Q4 2016,0,Office Supplies,Fasteners,South,False,High
666,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079,False,23.76,21.681,8.75,7.920000000000001,20.0,2017,2017-06,Q2 2017,2,Office Supplies,Supplies,Central,False,Low
667,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.056,3,0.2,28.7064,False,85.056,56.349599999999995,33.75,28.352,20.0,2017,2017-06,Q2 2017,2,Office Supplies,Paper,Central,False,High
668,CA-2017-132682,2017-06-08,2017-06-10,Second Class,TH-21235,Tiffany House,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,381.576,3,0.2,28.6182,False,381.576,352.9578,7.5,127.19200000000001,20.0,2017,2017-06,Q2 2017,2,Technology,Phones,Central,True,Low
669,CA-2014-156314,2014-12-24,2014-12-26,First Class,RP-19390,Resi Pölking,Consumer,United States,Cleveland,Ohio,44105,East,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,5,0.2,8.7285,False,30.36,21.6315,28.750000000000004,6.072,20.0,2014,2014-12,Q4 2014,2,Furniture,Furnishings,East,False,High
670,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.976,3,0.6,-14.3856,False,23.976,38.361599999999996,-60.0,7.992,60.0,2017,2017-06,Q2 2017,4,Furniture,Furnishings,Central,False,Loss
671,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",108.925,1,0.5,-71.8905,False,108.925,180.8155,-66.0,108.925,50.0,2017,2017-06,Q2 2017,4,Furniture,Tables,Central,False,Loss
672,US-2017-106663,2017-06-09,2017-06-13,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",36.352,8,0.2,11.36,False,36.352,24.991999999999997,31.25,4.544,20.0,2017,2017-06,Q2 2017,4,Office Supplies,Paper,Central,False,High
673,CA-2017-111178,2017-06-15,2017-06-22,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56,5,0.2,1.7115,False,19.56,17.848499999999998,8.75,3.912,20.0,2017,2017-06,Q2 2017,7,Office Supplies,Art,Central,False,Low
674,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,False,61.44,44.8512,27.0,20.48,0.0,2017,2017-12,Q4 2017,3,Office Supplies,Appliances,Central,False,High
675,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",38.9,5,0.0,17.505,False,38.9,21.395,45.0,7.779999999999999,0.0,2017,2017-12,Q4 2017,3,Office Supplies,Paper,Central,False,High
676,CA-2017-130351,2017-12-05,2017-12-08,First Class,RB-19570,Rob Beeghly,Consumer,United States,Columbus,Indiana,47201,Central,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0.0,40.7499,False,99.39,58.640100000000004,41.0,33.13,0.0,2017,2017-12,Q4 2017,3,Technology,Accessories,Central,False,High
677,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,2.688,3,0.8,-7.392,False,2.688,10.08,-275.0,0.896,80.0,2017,2017-03,Q1 2017,5,Office Supplies,Appliances,Central,False,Loss
678,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",27.816,3,0.2,4.5201,False,27.816,23.2959,16.25,9.272,20.0,2017,2017-03,Q1 2017,5,Technology,Accessories,Central,False,Medium
679,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",82.524,3,0.6,-41.262,False,82.524,123.786,-50.0,27.508,60.0,2017,2017-03,Q1 2017,5,Furniture,Furnishings,Central,False,Loss
680,US-2017-119438,2017-03-18,2017-03-23,Standard Class,CD-11980,Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994,3,0.8,-320.2395,False,182.994,503.23350000000005,-175.00000000000003,60.998,80.0,2017,2017-03,Q1 2017,5,Office Supplies,Binders,Central,False,Loss
681,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,False,14.352,9.6876,32.49999999999999,4.784,20.0,2016,2016-11,Q4 2016,5,Office Supplies,Binders,East,False,High
682,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,False,64.96,62.361599999999996,4.0,32.48,0.0,2016,2016-11,Q4 2016,5,Office Supplies,Storage,East,False,Low
683,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0.0,18.522,False,68.6,50.077999999999996,27.0,17.15,0.0,2016,2016-11,Q4 2016,5,Office Supplies,Storage,East,False,High
684,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904,False,7999.98,11839.9704,-48.00000000000001,1999.995,50.0,2017,2017-11,Q4 2017,0,Technology,Machines,South,True,Loss
685,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651,False,167.44,152.789,8.75,83.72,20.0,2017,2017-11,Q4 2017,0,Office Supplies,Appliances,South,False,Low
